incidentid,LocationID,CityCde,CityName,CountyCde,COUNTYNAMETXT,LocationTypeCde,LocationTypeDesc,LocDescription,LocStreetNumber,LocStreetDir,LocStreetName,LocStreetSfx,LocAptNumber,LocalRdwyNumber,LocZip,LocZipExtension,StateCde,LatDecimal,LatDegrees,LatMinutes,LongDecimal,LongDegrees,LongMinutes,MilePointNumber,DirFromCityCde,MilesFromCity,Sector,InCityLimits,IncidentLocationTypeCde,RdwyNumber
19714482,28368807,7301,PADUCAH,73,MCCRACKEN,46,,C ST,,,C,ST,,,42003,,KY,37.07105557,37,4.263,-88.61644135,88,36.986,0.043,,,4,TRUE,1,
19719145,28374529,7301,PADUCAH,73,MCCRACKEN,17,,PAY N PAK,2702,,US60,,,,42003,,KY,37.06859765,37,4.116,-88.62661431,88,37.597,13.474,,,4,TRUE,1,US0060
19719365,28374781,7301,PADUCAH,73,MCCRACKEN,20,,731 N 23RD ST,731,N,23RD,ST,,,42001,,KY,37.08499896,37,5.1,-88.62832532,88,37.7,0.191,,,1,TRUE,1,
19719978,28375475,7301,PADUCAH,73,MCCRACKEN,,,2634 JACKSON ST,2634,,JACKSON,ST,,,42003,,,37.0693434,37,4.161,-88.6247754,88,37.487,13.585,,,4,,1,
19720931,28376603,7301,PADUCAH,73,MCCRACKEN,13,,1373 N 10TH ST,1373,N,10TH,ST,,,42001,,KY,37.09332054,37,5.599,-88.61907459,88,37.144,0.94,,,,TRUE,1,
19720932,28376604,7301,PADUCAH,73,MCCRACKEN,14,,IRVIN COBB HOTEL,600,,BROADWAY,,206,,42001,,KY,37.08513884,37,5.108,-88.60196505,88,36.118,2.236,,,2,TRUE,1,
19722079,28377963,7301,PADUCAH,73,MCCRACKEN,8,,JAMES SANDERS BLVD,2929,,JAMES SANDERS,BLVD,,,42001,,KY,37.07641831,37,4.585,-88.68409077,88,41.045,0.934,,,7,TRUE,1,
19722299,28378239,7301,PADUCAH,73,MCCRACKEN,,,RESIDENCE,3027,,TRIMBLE,ST,,CS1225,42001,,,37.0784905,37,4.709,-88.6373676,88,38.242,0.332,,,3,,1,
19727905,28384902,7301,PADUCAH,73,MCCRACKEN,13,,CLARK ST,,,CLARK,ST,,,42001,,KY,37.06817303,37,4.09,-88.6345636,88,38.074,0.297,,,5,TRUE,1,
19727905,28384903,7301,PADUCAH,73,MCCRACKEN,13,,CLARK ST,,,CLARK,ST,,,42001,,KY,37.06817303,37,4.09,-88.6345636,88,38.074,0.297,,,5,TRUE,4,
19727908,28384906,7301,PADUCAH,73,MCCRACKEN,,,US BANK,,S,4TH,ST,,,42002,,,37.086199,37,5.172,-88.5977413,88,35.864,2.075,,,2,,1,US0045X
19727909,28384907,7301,PADUCAH,73,MCCRACKEN,,,STUART RESIDENCE,2307,,MAPLE,AVE,,CS1243,42001,,,37.0939041,37,5.634,-88.6322317,88,37.934,0.029,,,1,,1,
19727910,28384908,7301,PADUCAH,73,MCCRACKEN,,,DAWSON'S,719,S,7TH,ST,,CS1021,42001,,,37.0805322,37,4.832,-88.5988918,88,35.934,0.36,,,2,,1,
19731326,28389377,7301,PADUCAH,73,MCCRACKEN,,,RESIDENCE,425,,FLORA,AVE,,CS1410,42003,,,37.0625921,37,3.756,-88.5886274,88,35.318,0.099,,,6,,1,
19731329,28389380,7301,PADUCAH,73,MCCRACKEN,,,FORMER RESIDENCE,610,,CALDWELL,ST,A5,CS1398,42003,,,37.0752222,37,4.513,-88.5940178,88,35.641,0.157,,,2,,1,
19731330,28389381,7301,PADUCAH,73,MCCRACKEN,,,SUBWAY IN THE WALMART,3230,,IRVIN COBB,DR,,,42003,,,37.051982,37,3.119,-88.5682172,88,34.093,17.297,,,6,,1,
19731333,28389385,7301,PADUCAH,73,MCCRACKEN,,,RESIDENCE,103,,PALMER,ST,,CS1435,42003,,,37.0597081,37,3.582,-88.5817929,88,34.908,0.135,,,6,,1,
19732234,28390607,7301,PADUCAH,73,MCCRACKEN,,,TWINKLING STAR,3100,,BROADWAY,,,CS1003,42001,,,37.0706781,37,4.241,-88.6374993,88,38.25,0.034,,,5,,1,
19732235,28390608,7301,PADUCAH,73,MCCRACKEN,,,TWINKLING STAR,3100,,BUCKNER,LN,,CS1000,42001,,,37.0687902,37,4.127,-88.641143,88,38.469,2.453,,,5,,1,
19732425,28390823,7301,PADUCAH,73,MCCRACKEN,8,,CLARKS RIVER RD,,,CLARKS RIVER,RD,,,42001,,KY,37.04746789,37,2.848,-88.56016058,88,33.61,17.864,,,6,FALSE,1,US0060
19732426,28390824,7301,PADUCAH,73,MCCRACKEN,14,,AUBURN PLACE,3994,,US60,,,,42001,,KY,37.07953793,37,4.772,-88.67697298,88,40.618,10.92,,,7,TRUE,1,US0060
19732430,28390828,7301,PADUCAH,73,MCCRACKEN,8,,US60 BUS,,,US60 BUS,,,,42001,,KY,37.08334702,37,5.001,-88.63425642,88,38.055,0.167,,,6,TRUE,1,US0060X
19732431,28390829,7301,PADUCAH,73,MCCRACKEN,20,,HIGHLAND TERRACE APARTMENTS,1110,,OLD FRIENDSHIP,RD,36,,42003,,KY,37.04993878,37,2.996,-88.66787284,88,40.072,0.307,,,5,TRUE,1,
19732433,28390831,7301,PADUCAH,73,MCCRACKEN,20,,401 WALTER JETTON BLVD,401,,WALTER JETTON,BLVD,208,,42003,,KY,37.08015363,37,4.809,-88.60375377,88,36.225,0.127,,,2,TRUE,1,
19732435,28390833,7301,PADUCAH,73,MCCRACKEN,14,,COMFORT INN,5135,,CAIRO,RD,,,42001,,KY,37.0984785,37,5.909,-88.6839199,88,41.035,8.823,,,7,TRUE,1,KY0305
19732436,28390834,7301,PADUCAH,73,MCCRACKEN,7,Plot,PILOT TRUCK STOP,5353,,CAIRO,RD,,,42001,,KY,37.0967879,37,5.807,-88.69122967,88,41.474,8.391,,,7,TRUE,1,KY0305
19732437,28390835,7301,PADUCAH,73,MCCRACKEN,14,,BROADWAY,1234,,BROADWAY,,226,,42001,,KY,37.08697436,37,5.218,-88.59742275,88,35.845,2.517,,,,TRUE,1,
19732498,28390918,7301,PADUCAH,73,MCCRACKEN,,,5021 HINKLEVILLE RD,5021,,HINKLEVILLE,RD,,,42001,,,37.0769232,37,4.615,-88.686125,88,41.167,10.377,,,7,,1,
19732499,28390919,7301,PADUCAH,73,MCCRACKEN,,,DOLLAR GENERAL,613,,3RD,ST,,,42001,,,37.0809141,37,4.855,-88.5928124,88,35.569,2.209,,,2,,1,
19732500,28390920,7301,PADUCAH,73,MCCRACKEN,,,S 13TH ST/BROADWAY,,S,S 13TH ST/BROADWAY,,,CS1395,42001,,,37.0808693,37,4.852,-88.6109677,88,36.658,0.039,,,2,,1,
19732780,28391263,7301,PADUCAH,73,MCCRACKEN,,,615 HUSBANDS ST,615,,HUSBANDS,ST,,,42003,,KY,37.07404335,37,4.443,-88.59401761,88,35.641,0.36,,,2,,1,
19732782,28391265,7301,PADUCAH,73,MCCRACKEN,,,PARKING LOT BEHIND BARGAIN HUNT,1927,,IRVIN COBB,DR,,,42003,,,37.0629341,37,3.776,-88.5957619,88,35.746,0,,,2,,1,
19732783,28391266,7301,PADUCAH,73,MCCRACKEN,3,Arrest,TWINKLING STAR,3100,,BROADWAY,,,,42001,,KY,37.07063629,37,4.238,-88.63704151,88,38.222,0.05,,,5,TRUE,1,
19732784,28391267,7301,PADUCAH,73,MCCRACKEN,20,,2801 JEFFERSON ST,2801,,JEFFERSON,ST,5,,42001,,KY,37.07448255,37,4.469,-88.63233702,88,37.94,2.264,,,3,TRUE,1,
19732785,28391268,7301,PADUCAH,73,MCCRACKEN,7,Plot,DOLLAR GENERAL,2320,S,BELTLINE,HWY,,,42003,,KY,37.06978675,37,4.187,-88.6211145,88,37.267,,,,4,FALSE,1,
19749796,28409611,7301,PADUCAH,73,MCCRACKEN,20,,820 S 28TH ST,820,S,28TH,ST,,,42001,,KY,37.0607338,37,3.644,-88.60881767,88,36.529,,,,4,TRUE,1,
19752624,28413141,7301,PADUCAH,73,MCCRACKEN,20,,2400 PALMER LOT 3,2400,,PALMER,ST,3,,42001,,KY,37.06050532,37,3.63,-88.58334743,88,35.001,0.034,,,3,TRUE,1,
19752676,28413201,7301,PADUCAH,73,MCCRACKEN,,,BUCKNER LN,3100,,BUCKNER,LN,,CS1000,42001,,,37.065421,37,3.925,-88.6508845,88,39.053,1.856,,,5,,1,
19755091,28415873,7301,PADUCAH,73,MCCRACKEN,13,,1200 FLOURNOY ST,1200,,FLOURNOY,ST,,,42001,,KY,37.09030809,37,5.418,-88.61815109,88,37.089,0.16,,,1,TRUE,1,
19755092,28415874,7301,PADUCAH,73,MCCRACKEN,13,,ROADWAY,,,ESTES,LN,,,42001,,KY,37.03637221,37,2.182,-88.57245948,88,34.348,0.738,,,,FALSE,1,
19755094,28415876,7301,PADUCAH,73,MCCRACKEN,,,HIGHWAY,,,,,,,42001,,KY,37.09703846,37,5.822,-88.68687569,88,41.213,0.22,,,3,TRUE,1,I 0024
19755095,28415877,7301,PADUCAH,73,MCCRACKEN,13,,WALGREENS 521 LONE OAK RD,521,,US45,,,,42003,,KY,37.0637053,37,3.822,-88.63890617,88,38.334,9.1,,,5,TRUE,1,US0045
19755096,28415878,7301,PADUCAH,73,MCCRACKEN,13,,1107 NORTHVIEW ST,1107,,NORTHVIEW,ST,,,42001,,KY,37.09156586,37,5.494,-88.62010226,88,37.206,0.201,,,1,TRUE,1,
19755121,28415905,7301,PADUCAH,73,MCCRACKEN,13,,N 23RD ST/ PARK AVE,,N,23RD,ST,,,42001,,KY,37.08321315,37,4.993,-88.62836535,88,37.702,0.3,,,3,TRUE,1,
19755685,28416579,7301,PADUCAH,73,MCCRACKEN,20,,718 HILLGATE RD,718,,HILLGATE,RD,,,42001,,KY,37.07412609,37,4.448,-88.65475373,88,39.285,0.042,,,3,TRUE,1,
19755687,28416581,7301,PADUCAH,73,MCCRACKEN,20,,2304 JACKSON ST,2304,,JACKSON,ST,,,42001,,KY,37.0708324,37,4.25,-88.62124094,88,37.274,0.121,,,4,TRUE,1,
19755688,28416582,7301,PADUCAH,73,MCCRACKEN,8,,5101 US60,5101,,US60,,,,42001,,KY,37.07585745,37,4.551,-88.68946507,88,41.368,10.095,,,7,TRUE,1,US0060
19757817,28419301,7301,PADUCAH,73,MCCRACKEN,8,,5130 US60/ WALMART,5130,,US60,,,,42001,,KY,37.07632373,37,4.579,-88.68763815,88,41.258,10.328,,,7,TRUE,1,US0060
19757818,28419302,7301,PADUCAH,73,MCCRACKEN,20,,1002 BRONSON AVE,1002,,CLARK,ST,,,42003,,KY,37.08067418,37,4.84,-88.60384026,88,36.23,0.452,,,2,TRUE,1,
19757821,28419305,7301,PADUCAH,73,MCCRACKEN,20,,DUDLEY COURT,801,,MCGUIRE,AVE,I6,,42001,,KY,37.08004574,37,4.803,-88.63979364,88,38.388,0.237,,,3,TRUE,1,
19757822,28419306,7301,PADUCAH,73,MCCRACKEN,13,,WALTER JETTON & BRONSON,1000,,BRONSON,AVE,,,42001,,KY,37.07980435,37,4.788,-88.60329349,88,36.198,0.003,,,2,TRUE,1,
19757823,28419307,7301,PADUCAH,73,MCCRACKEN,8,,SHOPLIFTING AT SOUTHSIDE WAL-MART,3220,,US60,,,,42003,,KY,37.05295451,37,3.177,-88.5690262,88,34.142,17.218,,,6,TRUE,1,US0060
19757824,28419308,7301,PADUCAH,73,MCCRACKEN,8,,SOUTHSIDE WAL-MART,3220,,US60,,,,42003,,KY,37.0528351,37,3.17,-88.56893123,88,34.136,17.228,,,6,TRUE,1,US0060
19757830,28419314,7301,PADUCAH,73,MCCRACKEN,20,,2023 WASHINGTON STREET,2023,,WASHINGTON,ST,,,42003,,KY,37.07507542,37,4.505,-88.62067759,88,37.241,1.209,,,4,TRUE,1,
19757832,28419316,7301,PADUCAH,73,MCCRACKEN,13,,JETTON APARTMENTS,401,,WALTER JETTON,BLVD,,,42003,,KY,37.08029648,37,4.818,-88.60358771,88,36.215,0.257,,,2,TRUE,1,
19757834,28419318,7301,PADUCAH,73,MCCRACKEN,13,,S 8TH ST NEAR COURTHOUST LOT,,S,8TH,ST,,,42001,,KY,37.08205115,37,4.923,-88.60140503,88,36.084,0.048,,,2,TRUE,1,
19757837,28419321,7301,PADUCAH,73,MCCRACKEN,,,WALMART SUPERCENTER - WEST,5130,,US60,,,,42001,,KY,37.07613504,37,4.568,-88.68853173,88,41.312,10.211,,,7,TRUE,1,US0060
19757838,28419322,7301,PADUCAH,73,MCCRACKEN,13,,MCGUIRE AVE,,,MCGUIRE,AVE,,,42001,,KY,37.0827973,37,4.968,-88.63978288,88,38.387,0.046,,,3,TRUE,1,
19757840,28419324,7301,PADUCAH,73,MCCRACKEN,8,,5191 US60/ KOHL'S,5191,,US60,,,,42001,,KY,37.07372522,37,4.424,-88.69686372,88,41.812,9.682,,,7,TRUE,1,US0060
19757845,28419328,7301,PADUCAH,73,MCCRACKEN,20,,1412 S 4TH ST,1412,S,4TH,ST,,,42003,,KY,37.07183781,37,4.31,-88.58873119,88,35.324,0.762,,,2,TRUE,1,
19757850,28419333,7301,PADUCAH,73,MCCRACKEN,24,,BATTERIES AND BULBS,5194,,US60,,,,42001,,KY,37.07316764,37,4.39,-88.69825276,88,41.895,9.668,,,7,TRUE,1,US0060
19757852,28419335,7301,PADUCAH,73,MCCRACKEN,8,,SHOPLIFTING FROM SOUTHSIDE WAL-MART,3220,,US60,,,,42003,,KY,37.05286324,37,3.172,-88.56894522,88,34.137,17.226,,,6,TRUE,1,US0060
19758858,28420640,7301,PADUCAH,73,MCCRACKEN,13,,MOHAWK DR/LONE OAK RD,,,MOHAWK,DR,,,42001,,KY,37.04523114,37,2.714,-88.65691919,88,39.415,0.034,,,5,TRUE,1,
19758859,28420641,7301,PADUCAH,73,MCCRACKEN,20,,162 BRIDGE CT,162,,BRIDGE,CT,,,42003,,KY,37.05707498,37,3.424,-88.5785975,88,34.716,0.178,,,6,,1,
19759955,28421865,7301,PADUCAH,73,MCCRACKEN,20,,1149 N 14TH ST,1149,N,14TH,ST,,,42001,,KY,37.08796468,37,5.278,-88.61906943,88,37.144,0.634,,,1,TRUE,1,
19759956,28421866,7301,PADUCAH,73,MCCRACKEN,9,,WALGREENS,521,,US45,,,,42001,,KY,37.06178908,37,3.707,-88.63898165,88,38.339,9.026,,,5,TRUE,1,US0045
19759958,28421868,7301,PADUCAH,73,MCCRACKEN,13,,CLARKS RIVER RD,,,CLARKS RIVER,RD,,,42001,,KY,37.04826537,37,2.896,-88.56330681,88,33.798,17.682,,,6,TRUE,1,US0060
19759959,28421869,7301,PADUCAH,73,MCCRACKEN,20,,315 N. 9TH ST,315,N,9TH,ST,,,42001,,KY,37.0863763,37,5.183,-88.6056721,88,36.34,0.621,,,1,TRUE,1,
19761777,28423927,7301,PADUCAH,73,MCCRACKEN,18,,5100 HINKLEVILLE RD,5100,,US60,,,,42001,,KY,37.0760983,37,4.566,-88.6886905,88,41.321,10.217,,,7,TRUE,1,US0060
19763101,28425491,7301,PADUCAH,73,MCCRACKEN,5,,DUDLEY COURT,801,,MCGUIRE,AVE,,,42001,,KY,37.08031337,37,4.819,-88.63973488,88,38.384,0.195,,,3,TRUE,1,
19766402,28429098,7301,PADUCAH,73,MCCRACKEN,24,,US60,5134,,US60,,,,42001,,KY,37.07603244,37,4.562,-88.68870158,88,41.322,10.217,,,7,TRUE,1,US0060
19766403,28429099,7301,PADUCAH,73,MCCRACKEN,20,,1006 BRONSON AVE,1006,,BRONSON,AVE,,,42003,,KY,37.07952927,37,4.772,-88.60380075,88,36.228,0.036,,,2,TRUE,1,
19766404,28429100,7301,PADUCAH,73,MCCRACKEN,20,,1218 KY305,1218,,KY305,,,,42001,,KY,37.0891639,37,5.35,-88.6186468,88,37.119,12.614,,,1,TRUE,1,KY0305
19766440,28429141,7301,PADUCAH,73,MCCRACKEN,20,,MILLER ST,1123,,MILLER,ST,,,42003,,KY,37.06356199,37,3.814,-88.62489601,88,37.494,0.018,,,4,TRUE,1,
19766441,28429142,7301,PADUCAH,73,MCCRACKEN,20,,US60 BUS,2209,,US60 BUS,,,,42001,,KY,37.08333271,37,5,-88.62744422,88,37.647,0.544,,,1,TRUE,1,US0060X
19767512,28430530,7301,PADUCAH,73,MCCRACKEN,13,,US60,,,US60,,,,42003,,KY,37.06967204,37,4.18,-88.6143543,88,36.861,14.19,,,4,TRUE,1,US0060
19771002,28434675,7301,PADUCAH,73,MCCRACKEN,,,JACKSON HOUSE APARTMENTS,301,,9TH,ST,,CS1026,42001,,,37.0815189,37,4.891,-88.6026453,88,36.159,0.206,,,2,,1,
19771003,28434677,7301,PADUCAH,73,MCCRACKEN,20,,3201 KENTUCKY AVE,3201,,KENTUCKY,AVE,,,42001,,KY,37.06848414,37,4.109,-88.6372115,88,38.233,0.056,,,5,TRUE,1,
19771008,28434681,7301,PADUCAH,73,MCCRACKEN,,,DAYS INN,3901,,US60,,,,42001,,KY,37.08024799,37,4.815,-88.67547465,88,40.528,11.019,,,7,TRUE,1,US0060
19771010,28434684,7301,PADUCAH,73,MCCRACKEN,,,2400 PALMER ST,2400,,PALMER,ST,25,CS1436,42003,,,37.0605105,37,3.631,-88.5813442,88,34.881,0.158,,,6,,1,
19771013,28434686,7301,PADUCAH,73,MCCRACKEN,20,,GLENWOOD DR,586,,GLENWOOD,DR,,,42003,,KY,37.05055094,37,3.033,-88.63871957,88,38.323,0.602,,,5,TRUE,1,
19771014,28434687,7301,PADUCAH,73,MCCRACKEN,,,HOUSE RESIDENCE,907,N,24TH,ST,,CS1251,42001,,,37.0867763,37,5.207,-88.6296572,88,37.779,0.075,,,1,,1,
19771016,28434689,7301,PADUCAH,73,MCCRACKEN,,,FEDERAL MATERIALS CORP,2425,,WAYNE SULLIVAN,DR,,,42003,,,37.0618185,37,3.709,-88.5764711,88,34.588,3.885,,,6,,1,
19771057,28434732,7301,PADUCAH,73,MCCRACKEN,20,,1734 PARK AVE,1734,,PARK,AVE,,,42001,,KY,37.08427623,37,5.057,-88.62225283,88,37.335,,,,1,FALSE,1,
19771063,28434741,7301,PADUCAH,73,MCCRACKEN,14,,CANDLEWOOD SUITES,3940,,COLEMAN CROSSING,CIR,,,42001,,KY,37.08457216,37,5.074,-88.68196536,88,40.918,0.223,,,7,,1,
19771080,28434759,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,1107,,LINCOLN,AVE,,,42003,,KY,37.06777483,37,4.066,-88.61147366,88,36.688,0.038,,,4,TRUE,1,
19771085,28434766,7301,PADUCAH,73,MCCRACKEN,20,,1312 REED AVE,1312,,REED,AVE,,,42001,,KY,37.09203679,37,5.522,-88.6353591,88,38.122,0.02,,,1,TRUE,1,
19773306,28437329,7301,PADUCAH,73,MCCRACKEN,14,,COUNTRY HEARTH,727,,US45,,,,42001,,KY,37.0800826,37,4.805,-88.6353875,88,38.123,10.781,,,3,TRUE,1,US0045
19773309,28437333,7301,PADUCAH,73,MCCRACKEN,9,,2501 US45 BUS,2501,,US45 BUS,,,,42001,,KY,37.07296203,37,4.378,-88.62624293,88,37.575,0.22,,,4,TRUE,1,US0045X
19773312,28437336,7301,PADUCAH,73,MCCRACKEN,14,,MOTEL 6,5120,,US60,,,,42001,,KY,37.07615775,37,4.569,-88.68836481,88,41.302,10.206,,,7,TRUE,1,US0060
19773316,28437339,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE OF KAREN BENNETT,1104,,MALLORY,ST,,,42003,,KY,37.07095985,37,4.258,-88.60292452,88,36.175,0.216,,,2,TRUE,1,
19789656,28454667,7301,PADUCAH,73,MCCRACKEN,,,DUNFIELD RESIDENCE,3329,,CENTRAL,AVE,,CS1185,42001,,,37.0750903,37,4.505,-88.6440466,88,38.643,0.61,,,3,,1,
19789913,28454970,7301,PADUCAH,73,MCCRACKEN,18,,CHONGS,2710,,US60,,,,42001,,KY,37.06846337,37,4.108,-88.62692512,88,37.616,13.455,,,4,TRUE,1,US0060
19789914,28454971,7301,PADUCAH,73,MCCRACKEN,20,,926 S 21ST,926,,US60,,,,42003,,KY,37.06968878,37,4.181,-88.61436584,88,36.862,14.189,,,4,TRUE,1,US0060
19789915,28454972,7301,PADUCAH,73,MCCRACKEN,12,,WALMART,5130,,US60,,,,42001,,KY,37.07598848,37,4.559,-88.68877714,88,41.327,10.214,,,7,TRUE,1,US0060
19789916,28454973,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,2505,,ADAMS,ST,,,42001,,KY,37.07069891,37,4.242,-88.62475841,88,37.486,1.073,,,4,TRUE,1,
19789918,28454975,7301,PADUCAH,73,MCCRACKEN,5,,BLOOM AVE,1425,,BLOOM,AVE,,,42003,,KY,37.06466914,37,3.88,-88.60447251,88,36.268,0.013,,,2,TRUE,1,
19789919,28454976,7301,PADUCAH,73,MCCRACKEN,4,Property_Recovery,HEARTLAND WORSHIP CENTER,4777,,ALBEN BARKLEY,DR,,,42001,,KY,37.05615575,37,3.369,-88.65960624,88,39.576,11.562,,,5,TRUE,1,US0062
19789920,28454977,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,2336,,OHIO,ST,9,,42001,,KY,37.06959163,37,4.175,-88.62086957,88,37.252,0.939,,,4,TRUE,1,
19789921,28454978,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,719,S,22ND,ST,6,,42001,,KY,37.06924636,37,4.155,-88.61884089,88,37.13,,,,4,TRUE,1,
19789922,28454979,7301,PADUCAH,73,MCCRACKEN,5,,PESI MID AMERICA,115,,CALLOWAY,CT,,,42001,,KY,37.06199796,37,3.72,-88.72723355,88,43.634,0.052,,,8,TRUE,1,
19790192,28455302,7301,PADUCAH,73,MCCRACKEN,,,HINKLEVILLE RD/THE BUCKLE,5101,,HINKLEVILLE,RD,575,,42001,,,37.076701,37,4.602,-88.6866174,88,41.197,10.346,,,7,,1,
19792384,28458067,7301,PADUCAH,73,MCCRACKEN,,,555 WASHINGTON ST/MCCRACKEN COUNTY LIBRARY,555,,WASHINGTON,ST,,CS1291,42001,,,37.0840046,37,5.04,-88.5986215,88,35.917,0.349,,,2,,1,
19792385,28458068,7301,PADUCAH,73,MCCRACKEN,,,5020 HINKLEVILLE RD,5020,,HINKLEVILLE,RD,,,42001,,,37.0773363,37,4.64,-88.6845033,88,41.07,10.469,,,7,,1,
19792386,28458069,7301,PADUCAH,73,MCCRACKEN,,,PARK AVE/ NOBLE PARK BASKETBALL COURTS,,,PARK,AVE,,,42001,,,37.0835682,37,5.014,-88.642167,88,38.53,12.916,,,3,,1,
19792443,28458149,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE OF JESSIE AND DELORIS MARLER,4312,,BUCKNER,LN,,,42001,,KY,37.06401314,37,3.841,-88.65513124,88,39.308,1.592,,,3,,1,
19793036,28458939,7301,PADUCAH,73,MCCRACKEN,,,5106 CAIRO RD/ RED ROOF INN ROOM 216,5106,,CAIRO,RD,,,42001,,,37.0983946,37,5.904,-88.6842022,88,41.052,8.807,,,7,,1,
19793891,28460104,7301,PADUCAH,73,MCCRACKEN,,,HARRIS ST,900,,HARRIS,ST,,CS1289,42001,,,37.0903499,37,5.421,-88.6095262,88,36.572,0.059,,,1,,1,
19793903,28460108,7301,PADUCAH,73,MCCRACKEN,,,TRIMBLE ST,,,TRIMBLE,ST,,CS1225,42001,,,37.0794277,37,4.766,-88.6349091,88,38.095,0.48,,,3,,1,
19794819,28461175,7301,PADUCAH,73,MCCRACKEN,,,JONES RESIDENCE,526,,HARAHAN,BLVD,,CS1284,42001,,,37.0858607,37,5.152,-88.6174443,88,37.047,0.04,,,1,,1,
19794821,28461177,7301,PADUCAH,73,MCCRACKEN,,,MCDONALDS,2224,,LONE OAK,RD,,,42001,,,37.0274667,37,1.648,-88.6707436,88,40.245,5.963,,,5,,1,
19795880,28462495,7301,PADUCAH,73,MCCRACKEN,20,,1347 S 9TH ST,1347,S,9TH,ST,,,42002,,KY,37.07068912,37,4.241,-88.59583341,88,35.75,1.042,,,2,TRUE,1,
19818384,28485646,7301,PADUCAH,73,MCCRACKEN,24,,WALMART,3220,,US60,,,,42003,,KY,37.05218895,37,3.131,-88.56807418,88,34.084,17.292,,,6,TRUE,1,US0060
19819930,28487329,7301,PADUCAH,73,MCCRACKEN,8,,WALMART 431,3220,,US60,,,,42003,,KY,37.0531074,37,3.186,-88.56917312,88,34.15,17.205,,,6,TRUE,1,US0060
19820286,28487769,7301,PADUCAH,73,MCCRACKEN,20,,2325 S 25TH ST,2325,S,25TH,ST,5,,42003,,KY,37.0675935,37,4.056,-88.62058864,88,37.235,0.509,,,4,,1,
19820288,28487771,7301,PADUCAH,73,MCCRACKEN,20,,3418 BUCKNER LN,3418,,BUCKNER,LN,,,42001,,KY,37.06856977,37,4.114,-88.64141332,88,38.485,2.432,,,5,TRUE,1,
19820288,28487772,7301,PADUCAH,73,MCCRACKEN,18,,OHIO ST,,,OHIO,ST,,,,,KY,37.06938624,37,4.163,-88.62144476,88,37.287,0.972,,,4,TRUE,4,
19820294,28487777,7301,PADUCAH,73,MCCRACKEN,8,,2320 BELTLINE HWY,2320,,BELTLINE,HWY,,,42001,,KY,37.07020064,37,4.212,-88.62231972,88,37.339,13.729,,,4,TRUE,1,US0060
19842696,28510543,7301,PADUCAH,73,MCCRACKEN,,,PARROTT RESIDENCE,430,S,19TH,ST,,CS1305,42001,,,37.0747126,37,4.483,-88.6174267,88,37.046,0.258,,,4,,1,
19843567,28511610,7301,PADUCAH,73,MCCRACKEN,,,MONROE ST/JOE CLIFTON DR,,,US45,,,,42001,,KY,37.07544081,37,4.526,-88.63240412,88,37.944,10.408,,,3,TRUE,1,US0045
19843569,28511612,7301,PADUCAH,73,MCCRACKEN,,,RESIDENCE,727,,JOE CLIFTON,DR,219,,42001,,,37.0797075,37,4.782,-88.6350731,88,38.104,10.753,,,3,,1,
19843571,28511614,7301,PADUCAH,73,MCCRACKEN,,,STEAK N SHAKE,5131,,US60,,,,42001,,KY,37.07642185,37,4.585,-88.6874259,88,41.246,10.32,,,7,TRUE,1,US0060
19843573,28511616,7301,PADUCAH,73,MCCRACKEN,13,,HC MATHIS/KRUGER ST,,,H C MATHIS,DR,,,42001,,KY,37.08666085,37,5.2,-88.63344664,88,38.007,11.267,,,3,TRUE,1,US0045
19843576,28511619,7301,PADUCAH,73,MCCRACKEN,13,,S 22ND ST,,S,22ND,ST,,,42003,,KY,37.06994877,37,4.197,-88.6184344,88,37.106,0.189,,,4,TRUE,1,
19843577,28511620,7301,PADUCAH,73,MCCRACKEN,3,Arrest,112 S 3RD ST SILVER BULLET,112,,US45 BUS,,,,42001,,KY,37.08667955,37,5.201,-88.59631295,88,35.779,2.098,,,2,TRUE,1,US0045X
19843581,28511624,7301,PADUCAH,73,MCCRACKEN,20,,718 BOYD ST APT 3,718,,BOYD,ST,3,,42001,,KY,37.09285826,37,5.571,-88.60920951,88,36.553,0.236,,,1,TRUE,1,
19843687,28511771,7301,PADUCAH,73,MCCRACKEN,,,MOORE RESIDENCE,615,,HUSBANDS,ST,,CS1399,42003,,,37.0740502,37,4.443,-88.593786,88,35.627,0.371,,,2,,1,
19844384,28512669,7301,PADUCAH,73,MCCRACKEN,20,,610 CALDWELL ST,610,,CALDWELL,ST,,,42001,,KY,37.0750632,37,4.504,-88.59455227,88,35.673,0.189,,,2,TRUE,1,
19844385,28512670,7301,PADUCAH,73,MCCRACKEN,20,,ELMWOOD COURT,2319,S,25TH,ST,7,,42001,,KY,37.06730125,37,4.038,-88.61992777,88,37.196,0.556,,,4,TRUE,1,
19844386,28512671,7301,PADUCAH,73,MCCRACKEN,9,,521 US45,521,,US45,,,,42001,,KY,37.06316642,37,3.79,-88.63872508,88,38.324,9.113,,,5,TRUE,1,US0045
